,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
1,lopho,10,noPart,noPart,noPart,noPart,noPart,0,-138617.5710,-37105.3406,122,277479.1421,277485.6227,278268.0845,108.8756,NA,-138616.709853,6
2,lopho,10,rcluster,-138620.5703125,AIC,277485.140625,8,2,-138616.9018,-35268.2972,122,277477.8035,277484.2842,278266.7460,108.7205,61.6948,-138616.880003,0
3,lopho,10,rcluster,-138621.65625,BIC,278267.788239,9,1,-138617.2112,-37105.3406,121,277476.4225,277482.7964,278258.8982,109.6048,NA,-138617.104897,0
4,lopho,10,rcluster,-138620.5703125,AICc,277491.621299,8,2,-138616.9018,-35268.2972,122,277477.8035,277484.2842,278266.7460,108.7205,61.6948,-138616.880003,0
5,myria,10,noPart,noPart,noPart,noPart,noPart,0,-68807.9408,-34078.6620,48,137711.8817,137712.8883,138021.9611,101.0323,45.4289,-68808.071112,2
6,myria,10,rcluster,-68815.0825195312,AIC,137736.165039,4,6,-68803.3233,-29017.1962,53,137712.6466,137713.8728,138055.0259,101.3409,48.9394,-68805.587459,6
7,myria,10,rcluster,-68819.2421875,BIC,138036.103798,9,1,-68808.1292,-34078.6620,47,137710.2584,137711.2237,138013.8778,100.8933,49.7086,-68808.246656,2
8,myria,10,rcluster,-68815.0825195312,AICc,137737.39126,4,6,-68803.2743,-29017.1962,53,137712.5487,137713.7749,138054.9280,101.3556,49.1155,-68803.751069,12
9,lopho,20,noPart,noPart,noPart,noPart,noPart,0,-281348.5297,-79624.5270,122,562941.0593,562944.2339,563815.4479,115.4316,68.6573,-281349.108900,4
10,lopho,20,rcluster,-281376.427734375,AIC,563006.855469,14,6,-281341.8931,-67577.1305,127,562937.7861,562941.2269,563848.0103,115.4566,68.4964,-281343.603225,6
11,lopho,20,rcluster,-281383.875,BIC,563876.97148,19,1,-281349.1394,-79624.5270,121,562940.2788,562943.4014,563807.5003,115.1846,NA,-281348.797716,0
12,lopho,20,rcluster,-281376.427734375,AICc,563010.296256,14,6,-281341.8743,-67577.1305,127,562937.7486,562941.1894,563847.9728,115.3758,68.4598,-281343.459665,4
13,myria,20,noPart,noPart,noPart,noPart,noPart,0,-134472.4038,-65868.1983,48,269040.8077,269041.3548,269379.9206,109.6434,51.0224,-134474.482697,6
14,myria,20,rcluster,-134469.42578125,AIC,269044.851562,14,6,-134465.9805,-58129.4026,53,269037.9610,269038.6272,269412.3981,104.9191,45.4904,-134466.480349,8
15,myria,20,rcluster,-134479.046875,BIC,269384.141797,19,1,-134473.2210,-65868.1983,47,269040.4419,269040.9667,269372.4900,106.4449,47.9147,-134473.478641,2
16,myria,20,rcluster,-134469.42578125,AICc,269045.517764,14,6,-134465.7416,-58129.4026,53,269037.4833,269038.1495,269411.9204,98.2436,44.1622,-134466.726619,8
17,lopho,40,noPart,noPart,noPart,noPart,noPart,0,-573768.8480,-173151.4379,122,1147781.6959,1147783.2171,1148745.0152,111.0135,64.4742,-573768.850844,0
18,lopho,40,rcluster,-573756.79296875,AIC,1147767.58594,34,6,-573756.7015,-151694.8749,127,1147767.4029,1147769.0513,1148770.2025,111.0417,64.5106,-573756.704239,0
19,lopho,40,rcluster,-573760.6171875,BIC,1148738.44976,37,3,-573760.4568,-162655.5957,123,1147766.9136,1147768.4598,1148738.1290,110.9012,64.4163,-573760.459524,0
20,lopho,40,rcluster,-573756.79296875,AICc,1147769.23428,34,6,-573756.7023,-151694.8749,127,1147767.4047,1147769.0530,1148770.2043,111.0447,64.5126,-573756.705142,0
21,myria,40,noPart,noPart,noPart,noPart,noPart,0,-269107.4320,-138659.8205,48,538310.8641,538311.1326,538684.0136,109.7021,49.9540,-269109.434463,0
22,myria,40,rcluster,-269087.404296875,AIC,538290.808594,31,9,-269083.8357,-120308.7698,58,538283.6714,538284.0622,538734.5604,103.2627,47.1865,-269085.634157,2
23,myria,40,rcluster,-269100.5625,BIC,538670.274513,38,2,-269096.6608,-132939.2935,48,538289.3216,538289.5901,538662.4711,102.8009,46.5756,-269099.434986,2
24,myria,40,rcluster,-269087.404296875,AICc,538291.199434,30,9,-269084.0734,-120308.7698,58,538284.1468,538284.5377,538735.0358,103.7071,47.0433,-269085.628164,2
25,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-1146669.6976,-361960.6230,122,2293583.3952,2293584.1543,2294631.1370,112.0756,65.9208,-1146669.659347,0
26,lopho,80,rcluster,-1146632.54296875,AIC,2293521.08594,73,7,-1146632.4653,-321863.2913,128,2293520.9305,2293521.7659,2294620.2007,112.0689,65.9237,-1146632.421564,0
27,lopho,80,rcluster,-1146640.703125,BIC,2294583.73615,77,3,-1146642.7062,-342638.9771,123,2293531.4125,2293532.1841,2294587.7424,111.9618,65.8476,-1146642.661677,0
28,lopho,80,rcluster,-1146631.23046875,AICc,2293521.30945,73,7,-1146631.2297,-321110.1779,129,2293520.4595,2293521.3080,2294628.3177,112.1878,66.0215,-1146631.184561,0
29,myria,80,noPart,noPart,noPart,noPart,noPart,0,-536242.4372,-287739.6382,48,1072580.8745,1072581.0080,1072987.4764,101.1673,42.6055,-536244.995741,2
30,myria,80,rcluster,-536205.959960938,AIC,1072527.91992,71,9,-536201.1511,-257165.9415,58,1072518.3022,1072518.4966,1073009.6128,102.2505,43.5071,-536203.669677,2
31,myria,80,rcluster,-536223.146972656,BIC,1072969.8376,75,4,-536217.7790,-272820.5503,50,1072535.5579,1072535.7027,1072959.1016,100.5140,42.3140,-536220.080834,0
32,myria,80,rcluster,-536205.959960938,AICc,1072528.11428,71,9,-536201.1951,-257165.9415,58,1072518.3901,1072518.5845,1073009.7008,102.2396,43.4505,-536203.668107,2
