,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
1,lopho,10,noPart,noPart,noPart,noPart,noPart,0,-125157.8592,-29914.7739,122,250559.7183,250567.6643,251324.5036,76.0214,44.1023,-125158.421670,2
2,lopho,10,rcluster,-125153.661132812,AIC,250553.322266,7,3,-125153.0338,-26897.2187,123,250552.0677,250560.1461,251323.1217,75.9589,44.0899,-125152.970450,0
3,lopho,10,rcluster,-125158.640625,BIC,251317.797802,9,1,-125157.9507,-29914.7739,121,250557.9015,250565.7162,251316.4180,76.0193,NA,-125157.818519,4
4,lopho,10,rcluster,-125153.661132812,AICc,250561.400655,7,3,-125153.0338,-26897.2187,123,250552.0677,250560.1461,251323.1217,75.9589,44.0899,-125152.970450,0
5,myria,10,noPart,noPart,noPart,noPart,noPart,0,-62769.2684,-25073.5585,48,125634.5368,125635.9419,125928.8079,62.1961,38.7949,-62771.961341,10
6,myria,10,rcluster,-62767.69921875,AIC,125631.398438,8,2,-62763.4473,-23512.8018,48,125622.8946,125624.2996,125917.1657,61.8783,42.5824,-62765.300913,2
7,myria,10,rcluster,-62767.69921875,BIC,125925.66954,8,2,-62763.5497,-23512.8018,48,125623.0993,125624.5043,125917.3704,61.9526,NA,-62763.437411,0
8,myria,10,rcluster,-62767.69921875,AICc,125632.803455,8,2,-62763.5497,-23512.8018,48,125623.0993,125624.5043,125917.3704,61.9523,NA,-62763.437445,0
9,lopho,20,noPart,noPart,noPart,noPart,noPart,0,-248663.7112,-60474.2455,122,497571.4225,497575.5422,498414.4810,77.6900,44.7980,-248663.804497,2
10,lopho,20,rcluster,-248648.930664062,AIC,497549.861328,15,5,-248649.0442,-52744.6818,126,497550.0884,497554.4840,498420.7882,77.8061,44.8631,-248649.220636,2
11,lopho,20,rcluster,-248654.9921875,BIC,498397.0429,18,2,-248654.9465,-56901.5830,122,497553.8931,497558.0128,498396.9516,77.4658,44.5987,-248655.303176,2
