filename rf_dist eucl_dist
AnalysisResults/maxtree_lopho_10_noPart.nwk 0.3389830508474576 1960.1987293345915
AnalysisResults/maxtree_lopho_10_rclusterAICc.nwk 0.2542372881355932 1960.1387822200497
AnalysisResults/maxtree_lopho_10_rclusterAIC.nwk 0.2542372881355932 1960.1387822200497
AnalysisResults/maxtree_lopho_10_rclusterBIC.nwk 0.2711864406779661 1960.2994812452189
AnalysisResults/maxtree_lopho_20_noPart.nwk 0.2033898305084746 1959.4264896431894
AnalysisResults/maxtree_lopho_20_rclusterAICc.nwk 0.1694915254237288 1959.397494456758
AnalysisResults/maxtree_lopho_20_rclusterAIC.nwk 0.1864406779661017 1959.4171514453444
AnalysisResults/maxtree_lopho_20_rclusterBIC.nwk 0.1864406779661017 1959.4164282104657
AnalysisResults/maxtree_lopho_40_noPart.nwk 0.13559322033898305 1959.0870296880196
AnalysisResults/maxtree_lopho_40_rclusterAICc.nwk 0.13559322033898305 1959.061147725375
AnalysisResults/maxtree_lopho_40_rclusterAIC.nwk 0.13559322033898305 1959.060483566087
AnalysisResults/maxtree_lopho_40_rclusterBIC.nwk 0.13559322033898305 1959.0808376777359
AnalysisResults/maxtree_lopho_80_noPart.nwk 0.11864406779661017 1959.1796872347618
AnalysisResults/maxtree_lopho_80_rclusterAICc.nwk 0.11864406779661017 1959.1006693764816
AnalysisResults/maxtree_lopho_80_rclusterAIC.nwk 0.15254237288135594 1959.107350920075
AnalysisResults/maxtree_lopho_80_rclusterBIC.nwk 0.11864406779661017 1959.1651686266177
AnalysisResults/maxtree_myria_10_noPart.nwk 0.2727272727272727 1143.8214205875865
AnalysisResults/maxtree_myria_10_rclusterAICc.nwk 0.45454545454545453 1143.5882832378934
AnalysisResults/maxtree_myria_10_rclusterAIC.nwk 0.45454545454545453 1143.588276692818
AnalysisResults/maxtree_myria_10_rclusterBIC.nwk 0.2727272727272727 1143.832861559014
AnalysisResults/maxtree_myria_20_noPart.nwk 0.2727272727272727 1143.9067820626203
AnalysisResults/maxtree_myria_20_rclusterAICc.nwk 0.22727272727272727 1143.8600145806495
AnalysisResults/maxtree_myria_20_rclusterAIC.nwk 0.22727272727272727 1143.858242647714
AnalysisResults/maxtree_myria_20_rclusterBIC.nwk 0.2727272727272727 1143.8948691064875
AnalysisResults/maxtree_myria_40_noPart.nwk 0.18181818181818182 1144.009086161479
AnalysisResults/maxtree_myria_40_rclusterAICc.nwk 0.18181818181818182 1144.0039482907696
AnalysisResults/maxtree_myria_40_rclusterAIC.nwk 0.18181818181818182 1143.9988104561803
AnalysisResults/maxtree_myria_40_rclusterBIC.nwk 0.18181818181818182 1144.0772474694568
AnalysisResults/maxtree_myria_80_noPart.nwk 0.045454545454545456 1145.6381570020005
AnalysisResults/maxtree_myria_80_rclusterAICc.nwk 0.045454545454545456 1145.5706783453425
AnalysisResults/maxtree_myria_80_rclusterAIC.nwk 0.045454545454545456 1145.5693472070025
AnalysisResults/maxtree_myria_80_rclusterBIC.nwk 0.045454545454545456 1145.6564863033834
AnalysisResults/constree_lopho_10_noPart.nwk 0.3050847457627119 1960.5305508657013
AnalysisResults/constree_lopho_10_rclusterAICc.nwk 0.2542372881355932 1960.2448644498902
AnalysisResults/constree_lopho_10_rclusterAIC.nwk 0.2542372881355932 1960.2448644498902
AnalysisResults/constree_lopho_10_rclusterBIC.nwk 0.23728813559322035 1960.347874171285
AnalysisResults/constree_lopho_20_noPart.nwk 0.1864406779661017 1959.1766647646414
AnalysisResults/constree_lopho_20_rclusterAICc.nwk 0.1864406779661017 1959.4211166025439
AnalysisResults/constree_lopho_20_rclusterAIC.nwk 0.1864406779661017 1959.2106885685073
AnalysisResults/constree_lopho_20_rclusterBIC.nwk 0.1864406779661017 1959.4210060232167
AnalysisResults/constree_lopho_40_noPart.nwk 0.13559322033898305 1959.07459985849
AnalysisResults/constree_lopho_40_rclusterAICc.nwk 0.13559322033898305 1959.0500211782353
AnalysisResults/constree_lopho_40_rclusterAIC.nwk 0.13559322033898305 1959.0504306487599
AnalysisResults/constree_lopho_40_rclusterBIC.nwk 0.13559322033898305 1959.0787893177119
AnalysisResults/constree_lopho_80_noPart.nwk 0.11864406779661017 1959.159049968051
AnalysisResults/constree_lopho_80_rclusterAICc.nwk 0.13559322033898305 1959.1254519466925
AnalysisResults/constree_lopho_80_rclusterAIC.nwk 0.13559322033898305 1959.1270120351983
AnalysisResults/constree_lopho_80_rclusterBIC.nwk 0.13559322033898305 1959.1909031495438
AnalysisResults/constree_myria_10_noPart.nwk 0.2727272727272727 1143.9490517976917
AnalysisResults/constree_myria_10_rclusterAICc.nwk 0.45454545454545453 1143.5271243558752
AnalysisResults/constree_myria_10_rclusterAIC.nwk 0.45454545454545453 1143.5319238362126
AnalysisResults/constree_myria_10_rclusterBIC.nwk 0.2727272727272727 1143.5627940084776
AnalysisResults/constree_myria_20_noPart.nwk 0.2727272727272727 1143.8957381659857
AnalysisResults/constree_myria_20_rclusterAICc.nwk 0.22727272727272727 1143.866866167089
AnalysisResults/constree_myria_20_rclusterAIC.nwk 0.22727272727272727 1143.8669508275104
AnalysisResults/constree_myria_20_rclusterBIC.nwk 0.22727272727272727 1143.8656180307905
AnalysisResults/constree_myria_40_noPart.nwk 0.18181818181818182 1144.0375276008856
AnalysisResults/constree_myria_40_rclusterAICc.nwk 0.18181818181818182 1144.0154207681755
AnalysisResults/constree_myria_40_rclusterAIC.nwk 0.18181818181818182 1144.016163002817
AnalysisResults/constree_myria_40_rclusterBIC.nwk 0.18181818181818182 1144.0911209427798
AnalysisResults/constree_myria_80_noPart.nwk 0.0 1145.526256921568
AnalysisResults/constree_myria_80_rclusterAICc.nwk 0.0 1145.4412397269186
AnalysisResults/constree_myria_80_rclusterAIC.nwk 0.045454545454545456 1145.5990182766386
AnalysisResults/constree_myria_80_rclusterBIC.nwk 0.0 1145.5321255225726
