filename rf_dist eucl_dist
part_N10_lopho_noPart/RAxML_bestTree.raxml_tree.out 0.22033898305084745 1397.0704786894676
part_N10_lopho_r-a/RAxML_bestTree.raxml_tree.out 0.22033898305084745 1397.0736355317083
part_N10_lopho_r-b/RAxML_bestTree.raxml_tree.out 0.22033898305084745 1397.074276063156
part_N10_lopho_r-c/RAxML_bestTree.raxml_tree.out 0.22033898305084745 1397.0736355317083
part_N20_lopho_noPart/RAxML_bestTree.raxml_tree.out 0.06779661016949153 1396.1818322591928
part_N20_lopho_r-a/RAxML_bestTree.raxml_tree.out 0.06779661016949153 1396.1601737593953
part_N20_lopho_r-b/RAxML_bestTree.raxml_tree.out 0.06779661016949153 1396.168062669962
part_N20_lopho_r-c/RAxML_bestTree.raxml_tree.out 0.06779661016949153 1396.1592212755163
part_N40_lopho_noPart/RAxML_bestTree.raxml_tree.out 0.0 1396.7599090958613
part_N40_lopho_r-a/RAxML_bestTree.raxml_tree.out 0.0 1396.7603790432042
part_N40_lopho_r-b/RAxML_bestTree.raxml_tree.out 0.0 1396.7602846815632
part_N40_lopho_r-c/RAxML_bestTree.raxml_tree.out 0.0 1396.7603790432042
part_N80_lopho_noPart/RAxML_bestTree.raxml_tree.out 0.0 1396.8303779787973
part_N80_lopho_r-a/RAxML_bestTree.raxml_tree.out 0.0 1396.7969827301017
part_N80_lopho_r-b/RAxML_bestTree.raxml_tree.out 0.0 1396.8241032124786
part_N80_lopho_r-c/RAxML_bestTree.raxml_tree.out 0.0 1396.7969827301017
part_N10_myria_noPart/RAxML_bestTree.raxml_tree.out 0.3181818181818182 1312.9204564400254
part_N10_myria_r-a/RAxML_bestTree.raxml_tree.out 0.3181818181818182 1312.8335526800872
part_N10_myria_r-b/RAxML_bestTree.raxml_tree.out 0.3181818181818182 1312.9091779525452
part_N10_myria_r-c/RAxML_bestTree.raxml_tree.out 0.3181818181818182 1312.8335526800872
part_N20_myria_noPart/RAxML_bestTree.raxml_tree.out 0.22727272727272727 1312.3994839365175
part_N20_myria_r-a/RAxML_bestTree.raxml_tree.out 0.22727272727272727 1312.3152804629617
part_N20_myria_r-b/RAxML_bestTree.raxml_tree.out 0.22727272727272727 1312.4199758868529
part_N20_myria_r-c/RAxML_bestTree.raxml_tree.out 0.22727272727272727 1312.3152804629617
part_N40_myria_noPart/RAxML_bestTree.raxml_tree.out 0.09090909090909091 1312.3582041446118
part_N40_myria_r-a/RAxML_bestTree.raxml_tree.out 0.09090909090909091 1312.2368941395737
part_N40_myria_r-b/RAxML_bestTree.raxml_tree.out 0.09090909090909091 1312.303341825533
part_N40_myria_r-c/RAxML_bestTree.raxml_tree.out 0.09090909090909091 1312.2368941395737
part_N80_myria_noPart/RAxML_bestTree.raxml_tree.out 0.18181818181818182 1311.2181110363254
part_N80_myria_r-a/RAxML_bestTree.raxml_tree.out 0.18181818181818182 1311.1618505045794
part_N80_myria_r-b/RAxML_bestTree.raxml_tree.out 0.18181818181818182 1311.1680976691746
part_N80_myria_r-c/RAxML_bestTree.raxml_tree.out 0.18181818181818182 1311.1618505045794
