,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
1,lopho,10,noPart,noPart,noPart,noPart,noPart,0,-120135.3044,-29499.8174,122,240514.6088,240522.4798,241280.5151,74.0985,44.8479,-120135.219571,2
2,lopho,10,rcluster,-120135.59375,AIC,240515.1875,8,2,-120132.4622,-27622.6564,122,240508.9243,240516.7953,241274.8306,78.0241,43.9182,-120132.433178,4
3,lopho,10,rcluster,-120138.921875,BIC,241279.472101,9,1,-120135.1411,-29499.8174,121,240512.2822,240520.0231,241271.9105,77.9393,43.8622,-120135.204116,4
4,lopho,10,rcluster,-120135.59375,AICc,240523.058468,8,2,-120132.4622,-27622.6564,122,240508.9243,240516.7953,241274.8306,78.0241,43.9182,-120132.433178,4
5,myria,10,noPart,noPart,noPart,noPart,noPart,0,-68299.1828,-29627.2494,48,136694.3657,136695.5147,136998.1661,90.6306,40.7750,-68299.263344,0
6,myria,10,rcluster,-68294.5166015625,AIC,136693.033203,5,5,-68293.1572,-26024.9860,52,136690.3144,136691.6621,137019.4316,91.8342,NA,-68293.018707,0
7,myria,10,rcluster,-68300.8125,BIC,136993.096246,9,1,-68299.4189,-29627.2494,47,136692.8378,136693.9396,136990.3090,91.7323,NA,-68299.214664,6
8,myria,10,rcluster,-68294.5166015625,AICc,136694.38088,5,5,-68293.1572,-26024.9860,52,136690.3144,136691.6621,137019.4315,91.8341,NA,-68293.018749,0
9,lopho,20,noPart,noPart,noPart,noPart,noPart,0,-247695.2303,-59958.0344,122,495634.4606,495638.5350,496478.8459,74.9648,NA,-247695.095075,0
10,lopho,20,rcluster,-247687.030273438,AIC,495628.060547,14,6,-247687.1197,-52404.1918,127,495628.2394,495632.6562,496507.2306,75.1331,40.2167,-247688.494809,8
11,lopho,20,rcluster,-247694.453125,BIC,496468.370307,19,1,-247694.5809,-59958.0344,121,495631.1619,495635.1695,496468.6260,75.0161,40.1141,-247694.887295,8
12,lopho,20,rcluster,-247687.030273438,AICc,495632.477338,14,6,-247687.1278,-52404.1918,127,495628.2557,495632.6724,496507.2469,75.1905,40.2217,-247687.597190,4
13,myria,20,noPart,noPart,noPart,noPart,noPart,0,-138290.4666,-64624.3451,48,276676.9332,276677.4807,277016.0183,86.1355,36.7938,-138290.470892,0
14,myria,20,rcluster,-138278.061523438,AIC,276660.123047,14,5,-138277.5764,-57365.9988,52,276659.1528,276659.7946,277026.4950,87.2793,37.7060,-138277.566730,2
15,myria,20,rcluster,-138285.64453125,BIC,277006.374195,18,2,-138284.6965,-62604.6587,48,276665.3929,276665.9404,277004.4781,86.0708,NA,-138284.584720,0
16,myria,20,rcluster,-138278.061523438,AICc,276660.764873,14,5,-138277.4346,-57365.9988,52,276658.8692,276659.5111,277026.2115,86.9886,37.0676,-138277.573421,4
17,lopho,40,noPart,noPart,noPart,noPart,noPart,0,-487524.8894,-123793.9310,122,975293.7789,975295.8403,976220.2929,75.1324,40.6692,-487524.967152,8
18,lopho,40,rcluster,-487503.97265625,AIC,975267.945312,32,8,-487504.0220,-105512.6473,130,975268.0441,975270.3848,976255.3131,75.7948,41.1920,-487503.931290,4
19,lopho,40,rcluster,-487515.171875,BIC,976200.857809,38,2,-487515.1624,-117902.6725,122,975274.3247,975276.3861,976200.8388,75.2313,NA,-487514.979295,6
20,lopho,40,rcluster,-487503.97265625,AICc,975270.286045,32,8,-487503.9887,-105512.6473,130,975267.9775,975270.3182,976255.2465,75.5744,NA,-487503.858680,4
21,myria,40,noPart,noPart,noPart,noPart,noPart,0,-272538.0867,-130435.8328,48,545172.1735,545172.4574,545542.6433,91.6406,38.4414,-272538.270768,0
22,myria,40,rcluster,-272517.247070312,AIC,545138.494141,35,5,-272516.8414,-118161.2583,52,545137.6828,545138.0156,545539.0251,91.1436,38.8324,-272517.041997,2
23,myria,40,rcluster,-272524.7109375,BIC,545515.891701,38,2,-272524.2071,-125265.1279,48,545144.4141,545144.6981,545514.8840,91.8406,38.2296,-272524.303458,0
24,myria,40,rcluster,-272517.247070312,AICc,545138.826931,35,5,-272516.8614,-118161.2583,52,545137.7227,545138.0555,545539.0651,91.2592,38.7077,-272517.045691,0
25,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-972597.4636,-249721.5889,122,1945438.9271,1945440.0002,1946444.5981,73.6199,NA,-972597.339730,0
26,lopho,80,rcluster,-972539.100585938,AIC,1945350.20117,68,12,-972539.1706,-210343.8243,136,1945350.3412,1945351.6742,1946471.4170,73.8301,NA,-972539.034306,0
27,lopho,80,rcluster,-972564.584960938,BIC,1946389.08408,77,3,-972564.5928,-237201.9397,123,1945375.1855,1945376.2763,1946389.0997,73.6007,NA,-972564.465526,0
28,lopho,80,rcluster,-972538.772460938,AICc,1945346.8391,70,10,-972538.8293,-214407.7987,134,1945345.6586,1945346.9528,1946450.2481,73.8761,NA,-972538.697680,0
29,myria,80,noPart,noPart,noPart,noPart,noPart,0,-548239.3043,-274941.1562,48,1096574.6085,1096574.7489,1096978.8065,91.7439,37.6045,-548239.873857,2
30,myria,80,rcluster,-548192.370117188,AIC,1096496.74023,72,8,-548189.4199,-247304.9545,56,1096490.8397,1096491.0303,1096962.4041,93.3077,39.9056,-548189.989151,8
31,myria,80,rcluster,-548204.92578125,BIC,1096930.89117,76,4,-548201.3228,-259469.2033,50,1096502.6456,1096502.7979,1096923.6853,91.7817,38.1437,-548201.878277,0
32,myria,80,rcluster,-548192.370117188,AICc,1096496.93084,72,8,-548189.5009,-247304.9545,56,1096491.0017,1096491.1923,1096962.5661,93.1893,39.6720,-548189.957355,2
