,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
1,lopho,10,noPart,noPart,noPart,noPart,noPart,0,-153293.6527,-38357.0116,122,306831.3055,306837.5359,307624.9302,111.7670,56.4967,-153293.665273,0
2,lopho,10,rcluster,-153292.09375,AIC,306828.1875,8,2,-153292.1885,-36124.8324,122,306828.3770,306834.6075,307622.0017,111.7609,56.4196,-153292.095023,0
3,lopho,10,rcluster,-153293.234375,BIC,307615.588344,9,1,-153293.3284,-38357.0116,121,306828.6568,306834.7847,307615.7764,111.6836,56.3834,-153293.236060,0
4,lopho,10,rcluster,-153292.09375,AICc,306834.417934,8,2,-153292.1885,-36124.8324,122,306828.3770,306834.6075,307622.0017,111.7609,56.4196,-153292.095023,0
5,myria,10,noPart,noPart,noPart,noPart,noPart,0,-67908.9542,-27201.6787,48,135913.9084,135915.2242,136211.2844,80.8385,57.1323,-67909.788427,2
6,myria,10,rcluster,-67903.8833007812,AIC,135911.766602,4,5,-67903.8742,-22765.3474,52,135911.7484,135913.2919,136233.9057,79.0771,55.6181,-67906.626100,14
7,myria,10,rcluster,-67909.65625,BIC,136204.493182,9,1,-67908.0070,-27201.6787,47,135910.0139,135911.2757,136201.1946,78.1713,54.3485,-67909.661335,2
8,myria,10,rcluster,-67903.8833007812,AICc,135913.310147,4,5,-67903.8742,-22765.3474,52,135911.7484,135913.2919,136233.9057,79.0771,55.6181,-67906.633899,14
9,lopho,20,noPart,noPart,noPart,noPart,noPart,0,-306769.8986,-85590.1069,122,613783.7972,613786.7355,614667.5024,112.7129,57.7860,-306769.901747,0
10,lopho,20,rcluster,-306757.30859375,AIC,613762.617188,15,4,-306757.1628,-76254.9537,124,613762.3256,613765.3612,614660.5177,112.8000,57.8568,-306757.166335,2
11,lopho,20,rcluster,-306763.3359375,BIC,614654.377041,18,2,-306763.2078,-82097.8338,122,613770.4157,613773.3540,614654.1208,112.8156,57.8621,-306763.210614,0
12,lopho,20,rcluster,-306757.30859375,AICc,613765.652832,15,4,-306757.2026,-76254.9537,124,613762.4053,613765.4409,614660.5974,112.8038,57.8373,-306757.165533,0
13,myria,20,noPart,noPart,noPart,noPart,noPart,0,-133922.9667,-56283.7393,48,267941.9335,267942.6068,268271.1488,73.9354,49.0247,-133922.936307,0
14,myria,20,rcluster,-133916.177734375,AIC,267938.355469,14,6,-133915.2001,-49449.9699,53,267936.4002,267937.2202,268299.9088,75.6577,48.2795,-133916.315520,8
15,myria,20,rcluster,-133926.5,BIC,268269.35669,19,1,-133925.0274,-56283.7393,47,267944.0548,267944.7006,268266.4115,75.3620,48.3520,-133926.775310,6
16,myria,20,rcluster,-133916.177734375,AICc,267939.175409,14,6,-133914.9542,-49449.9699,53,267935.9084,267936.7283,268299.4170,75.0886,47.0387,-133916.369451,8
17,lopho,40,noPart,noPart,noPart,noPart,noPart,0,-607022.7175,-177871.3773,122,1214289.4350,1214290.8953,1215257.7100,112.3877,57.6416,-607022.679431,0
18,lopho,40,rcluster,-607001.484375,AIC,1214252.96875,34,5,-607001.2028,-158313.2401,125,1214252.4056,1214253.9385,1215244.4906,112.3510,57.6506,-607001.150748,2
19,lopho,40,rcluster,-607003.96875,BIC,1215230.1492,37,3,-607003.6860,-166033.4216,123,1214253.3720,1214254.8563,1215229.5837,112.3296,57.6092,-607003.651274,0
20,lopho,40,rcluster,-607001.484375,AICc,1214254.50167,34,5,-607001.2272,-158313.2401,125,1214252.4544,1214253.9874,1215244.5395,112.3733,57.6255,-607001.150233,2
21,myria,40,noPart,noPart,noPart,noPart,noPart,0,-270255.2300,-120678.3533,48,540606.4600,540606.7882,540969.9925,76.8860,49.5868,-270255.317069,4
