filename rf_dist eucl_dist
AnalysisResults/maxtree_lopho_10_noPart.nwk 0.14285714285714285 1049.050443098405
AnalysisResults/maxtree_lopho_10_rclusterAICc.nwk 0.2857142857142857 1049.9417634766003
AnalysisResults/maxtree_lopho_10_rclusterAIC.nwk 0.2857142857142857 1049.9417664457555
AnalysisResults/maxtree_lopho_10_rclusterBIC.nwk 0.0 1049.1338527889327
AnalysisResults/maxtree_lopho_20_noPart.nwk 0.5714285714285714 1049.952938005575
AnalysisResults/maxtree_lopho_20_rclusterAICc.nwk 0.5714285714285714 1049.985766346354
AnalysisResults/maxtree_lopho_20_rclusterAIC.nwk 0.5714285714285714 1049.9822849955056
AnalysisResults/maxtree_lopho_20_rclusterBIC.nwk 0.5714285714285714 1049.9540251768983
AnalysisResults/maxtree_lopho_40_noPart.nwk 0.2857142857142857 1049.8809272319488
AnalysisResults/maxtree_lopho_40_rclusterAICc.nwk 0.2857142857142857 1049.8769378343388
AnalysisResults/maxtree_lopho_40_rclusterAIC.nwk 0.2857142857142857 1049.8711743326498
AnalysisResults/maxtree_lopho_40_rclusterBIC.nwk 0.2857142857142857 1049.8913512419415
AnalysisResults/maxtree_lopho_80_noPart.nwk 0.0 1051.363049928702
AnalysisResults/maxtree_lopho_80_rclusterAICc.nwk 0.0 1050.7598535975833
AnalysisResults/maxtree_lopho_80_rclusterAIC.nwk 0.0 1050.7970320200316
AnalysisResults/maxtree_lopho_80_rclusterBIC.nwk 0.0 1050.916217656358
AnalysisResults/maxtree_myria_10_noPart.nwk 0.7142857142857143 1033.524661310803
AnalysisResults/maxtree_myria_10_rclusterAICc.nwk 0.7142857142857143 1030.8717389115739
AnalysisResults/maxtree_myria_10_rclusterAIC.nwk 0.7142857142857143 1030.871738911626
AnalysisResults/maxtree_myria_10_rclusterBIC.nwk 0.7142857142857143 1030.8121940259614
AnalysisResults/maxtree_myria_20_noPart.nwk 0.42857142857142855 1033.0155500778021
AnalysisResults/maxtree_myria_20_rclusterAICc.nwk 0.5714285714285714 1030.6805868783554
AnalysisResults/maxtree_myria_20_rclusterAIC.nwk 0.42857142857142855 1030.756326883419
AnalysisResults/maxtree_myria_20_rclusterBIC.nwk 0.42857142857142855 1030.0073631513026
AnalysisResults/maxtree_myria_40_noPart.nwk 0.2857142857142857 1032.370279514332
AnalysisResults/maxtree_myria_40_rclusterAICc.nwk 0.2857142857142857 1029.922994319323
AnalysisResults/maxtree_myria_40_rclusterAIC.nwk 0.5714285714285714 1030.4546595181398
AnalysisResults/maxtree_myria_40_rclusterBIC.nwk 0.42857142857142855 1028.0243153520428
AnalysisResults/maxtree_myria_80_noPart.nwk 0.42857142857142855 1032.7138867041388
AnalysisResults/maxtree_myria_80_rclusterAICc.nwk 0.5714285714285714 1029.7243115717276
AnalysisResults/maxtree_myria_80_rclusterAIC.nwk 0.5714285714285714 1029.884529143386
AnalysisResults/maxtree_myria_80_rclusterBIC.nwk 0.2857142857142857 1029.2412990800378
AnalysisResults/constree_lopho_10_noPart.nwk 0.2857142857142857 1049.906991504803
AnalysisResults/constree_lopho_10_rclusterAICc.nwk 0.2857142857142857 1049.934461738133
AnalysisResults/constree_lopho_10_rclusterAIC.nwk 0.2857142857142857 1049.9344640858965
AnalysisResults/constree_lopho_10_rclusterBIC.nwk 0.2857142857142857 1049.908250504247
AnalysisResults/constree_lopho_20_noPart.nwk 0.5714285714285714 1049.9524291305315
AnalysisResults/constree_lopho_20_rclusterAICc.nwk 0.5714285714285714 1049.9845172895095
AnalysisResults/constree_lopho_20_rclusterAIC.nwk 0.5714285714285714 1049.9846008565194
AnalysisResults/constree_lopho_20_rclusterBIC.nwk 0.42857142857142855 1049.9131241827474
AnalysisResults/constree_lopho_40_noPart.nwk 0.2857142857142857 1049.8799173910145
AnalysisResults/constree_lopho_40_rclusterAICc.nwk 0.2857142857142857 1049.8686456336113
AnalysisResults/constree_lopho_40_rclusterAIC.nwk 0.2857142857142857 1049.8685950705117
AnalysisResults/constree_lopho_40_rclusterBIC.nwk 0.2857142857142857 1049.8993482627443
AnalysisResults/constree_lopho_80_noPart.nwk 0.0 1051.2175867031353
AnalysisResults/constree_lopho_80_rclusterAICc.nwk 0.0 1050.807523221293
AnalysisResults/constree_lopho_80_rclusterAIC.nwk 0.0 1050.8633544503723
AnalysisResults/constree_lopho_80_rclusterBIC.nwk 0.0 1051.0266637339746
AnalysisResults/constree_myria_10_noPart.nwk 0.5714285714285714 1033.5193385072307
AnalysisResults/constree_myria_10_rclusterAICc.nwk 0.7142857142857143 1030.897312234971
AnalysisResults/constree_myria_10_rclusterAIC.nwk 0.7142857142857143 1030.8973122349944
AnalysisResults/constree_myria_10_rclusterBIC.nwk 0.5714285714285714 1030.807760102742
AnalysisResults/constree_myria_20_noPart.nwk 0.42857142857142855 1033.1149612942652
AnalysisResults/constree_myria_20_rclusterAICc.nwk 0.2857142857142857 1030.098160824527
AnalysisResults/constree_myria_20_rclusterAIC.nwk 0.14285714285714285 1030.3377270173303
AnalysisResults/constree_myria_20_rclusterBIC.nwk 0.2857142857142857 1030.2255209002608
AnalysisResults/constree_myria_40_noPart.nwk 0.2857142857142857 1032.6903543763133
AnalysisResults/constree_myria_40_rclusterAICc.nwk 0.14285714285714285 1029.5973409239102
AnalysisResults/constree_myria_40_rclusterAIC.nwk 0.42857142857142855 1029.8932945549461
AnalysisResults/constree_myria_40_rclusterBIC.nwk 0.14285714285714285 1028.71486283657
AnalysisResults/constree_myria_80_noPart.nwk 0.42857142857142855 1032.8115522308583
AnalysisResults/constree_myria_80_rclusterAICc.nwk 0.42857142857142855 1029.732198757753
AnalysisResults/constree_myria_80_rclusterAIC.nwk 0.42857142857142855 1029.5556816471694
AnalysisResults/constree_myria_80_rclusterBIC.nwk 0.42857142857142855 1029.3228535943083
