,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
1,lopho,10,noPart,noPart,noPart,noPart,noPart,0,-123418.5601,-32794.7950,122,247081.1202,247088.2405,247858.8908,92.9471,54.6106,-123420.028358,4
2,lopho,10,rcluster,-123411.25,AIC,247066.5,8,2,-123410.2535,-30966.4202,122,247064.5070,247071.6273,247842.2776,93.2734,54.8297,-123411.225293,4
3,lopho,10,rcluster,-123411.25,BIC,247844.27058,8,2,-123410.2535,-30966.4202,122,247064.5070,247071.6273,247842.2776,93.2734,54.8297,-123411.225293,4
4,lopho,10,rcluster,-123411.25,AICc,247073.620285,8,2,-123410.2535,-30966.4202,122,247064.5070,247071.6273,247842.2776,93.2734,54.8297,-123411.225293,4
5,myria,10,noPart,noPart,noPart,noPart,noPart,0,-53736.9569,-17809.7133,48,107569.9138,107571.7564,107851.3875,53.5119,22.6032,-53737.074751,8
6,myria,10,rcluster,-53734.412109375,AIC,107564.824219,8,2,-53733.4528,-16649.4996,48,107562.9056,107564.7481,107844.3793,53.6282,22.5916,-53733.486786,4
7,myria,10,rcluster,-53737.71875,BIC,107845.047176,9,1,-53736.9233,-17809.7133,47,107567.8466,107569.6132,107843.4563,53.4595,22.5759,-53736.945823,0
8,myria,10,rcluster,-53734.412109375,AICc,107566.666757,8,2,-53733.4528,-16649.4996,48,107562.9056,107564.7481,107844.3793,53.6282,22.5916,-53733.486786,4
9,lopho,20,noPart,noPart,noPart,noPart,noPart,0,-250097.8959,-66384.0143,122,500439.7917,500443.4335,501297.6582,94.4364,52.9107,-250097.940572,2
10,lopho,20,rcluster,-250080.927734375,AIC,500413.855469,14,5,-250080.8392,-58310.9488,126,500413.6784,500417.5638,501299.6716,94.6454,53.0357,-250080.891195,0
11,lopho,20,rcluster,-250087.9296875,BIC,501277.725806,18,2,-250087.8695,-64089.3499,122,500419.7391,500423.3809,501277.6055,94.3936,52.8597,-250087.929195,4
12,lopho,20,rcluster,-250080.927734375,AICc,500417.740864,14,5,-250080.8307,-58310.9488,126,500413.6615,500417.5469,501299.6547,94.7382,53.1232,-250080.890816,0
13,myria,20,noPart,noPart,noPart,noPart,noPart,0,-107865.1181,-39553.8885,48,215826.2362,215827.1216,216142.4166,55.3508,21.9574,-107865.090796,0
14,myria,20,rcluster,-107855.97265625,AIC,215807.945312,18,2,-107855.8756,-37263.5488,48,215807.7512,215808.6365,216123.9316,55.4069,22.0251,-107855.900447,0
15,myria,20,rcluster,-107855.97265625,BIC,216124.125744,18,2,-107856.0948,-37263.5488,48,215808.1895,215809.0749,216124.3700,55.5451,NA,-107855.899867,0
16,myria,20,rcluster,-107855.97265625,AICc,215808.830688,18,2,-107856.0045,-37263.5488,48,215808.0091,215808.8944,216124.1895,55.4431,NA,-107855.902939,0
17,lopho,40,noPart,noPart,noPart,noPart,noPart,0,-502929.2639,-141179.6276,122,1006102.5279,1006104.3178,1007046.1341,93.8334,51.9700,-502929.263182,0
18,lopho,40,rcluster,-502901.1328125,AIC,1006058.26562,34,6,-502901.0658,-124178.4487,128,1006058.1315,1006060.1018,1007048.1446,94.1026,52.1423,-502901.071575,0
19,lopho,40,rcluster,-502912.8828125,BIC,1007023.1063,37,3,-502912.8002,-134097.5198,123,1006071.6005,1006073.4199,1007022.9412,93.8224,51.9856,-502912.777808,0
20,lopho,40,rcluster,-502901.1328125,AICc,1006060.23591,34,6,-502901.0773,-124178.4487,128,1006058.1546,1006060.1249,1007048.1677,94.1097,52.1524,-502901.071135,0
21,myria,40,noPart,noPart,noPart,noPart,noPart,0,-219286.4921,-87973.7733,48,438668.9843,438669.3967,439021.5926,53.9600,22.9916,-219286.749528,2
22,myria,40,rcluster,-219269.56640625,AIC,438637.132812,37,3,-219268.7203,-81210.3534,49,438635.4406,438635.8703,438995.3949,54.0617,22.9906,-219268.866632,0
23,myria,40,rcluster,-219272.28125,BIC,438993.170835,38,2,-219270.8097,-83705.8642,48,438637.6195,438638.0320,438990.2278,56.2155,22.9088,-219271.892479,6
24,myria,40,rcluster,-219269.56640625,AICc,438637.562524,37,3,-219268.3699,-81210.3534,49,438634.7399,438635.1696,438994.6942,56.2374,23.0213,-219268.750238,2
25,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-1022446.5146,-302997.3046,122,2045137.0292,2045137.8951,2046168.7690,94.4613,52.3576,-1022446.486917,0
26,lopho,80,rcluster,-1022387.05859375,AIC,2045032.11719,73,7,-1022387.0277,-267524.6010,129,2045032.0554,2045033.0233,2046122.9935,94.8383,52.6204,-1022386.983071,0
27,lopho,80,rcluster,-1022412.84765625,BIC,2046111.89205,77,3,-1022412.6336,-287649.6705,123,2045071.2672,2045072.1473,2046111.4640,94.5181,52.4225,-1022412.615518,0
28,lopho,80,rcluster,-1022387.05859375,AICc,2045033.08507,73,7,-1022386.9921,-267524.6010,129,2045031.9843,2045032.9521,2046122.9223,94.8673,52.6459,-1022386.983222,0
29,myria,80,noPart,noPart,noPart,noPart,noPart,0,-441028.3339,-188293.7929,48,882152.6679,882152.8707,882539.2421,54.2481,22.0850,-441028.265616,2
30,myria,80,rcluster,-440973.652832031,AIC,882063.305664,71,9,-440973.6713,-164705.2722,58,882063.3426,882063.6378,882530.4531,54.6305,NA,-440973.522712,2
31,myria,80,rcluster,-440987.710449219,BIC,882488.156039,75,5,-440987.6012,-173406.6813,51,882077.2024,882077.4312,882487.9376,54.3299,NA,-440987.499451,2
32,myria,80,rcluster,-440973.652832031,AICc,882063.600906,71,9,-440973.7245,-164705.2722,58,882063.4490,882063.7442,882530.5595,54.6523,NA,-440973.522091,2
