,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
1,lopho,10,noPart,noPart,noPart,noPart,noPart,0,-133986.0757,-35455.0507,122,268216.1514,268223.0051,268998.4492,101.4842,NA,-133985.898029,4
2,lopho,10,rcluster,-133982.3203125,AIC,268208.640625,8,2,-133982.0400,-32945.7934,122,268208.0800,268214.9336,268990.3778,104.1837,67.8124,-133982.017200,0
3,lopho,10,rcluster,-133986.09375,BIC,268990.07302,9,1,-133986.3703,-35455.0507,121,268214.7406,268221.4812,268990.6261,101.0926,NA,-133985.840031,8
4,lopho,10,rcluster,-133982.3203125,AICc,268215.494245,8,2,-133982.0400,-32945.7934,122,268208.0801,268214.9337,268990.3778,104.1837,67.8124,-133982.017217,0
5,myria,10,noPart,noPart,noPart,noPart,noPart,0,-61770.4778,-23803.9640,48,123636.9556,123638.4115,123929.5443,74.7945,40.1725,-61770.851886,10
6,myria,10,rcluster,-61768.349609375,AIC,123632.699219,8,2,-61767.8721,-22343.5086,48,123631.7442,123633.2001,123924.3329,75.1704,40.7652,-61768.400802,10
7,myria,10,rcluster,-61770.9296875,BIC,123922.352514,9,1,-61770.3880,-23803.9640,47,123634.7761,123636.1721,123921.2692,74.3379,40.3045,-61770.884482,12
8,myria,10,rcluster,-61768.349609375,AICc,123634.155115,8,2,-61767.8790,-22343.5086,48,123631.7580,123633.2139,123924.3467,75.1948,40.6887,-61768.414940,12
9,lopho,20,noPart,noPart,noPart,noPart,noPart,0,-270259.6845,-73381.9850,122,540763.3690,540766.8274,541627.4487,106.0525,NA,-270259.112701,2
10,lopho,20,rcluster,-270253.625,AIC,540751.25,18,2,-270253.6027,-68946.6707,122,540751.2053,540754.6637,541615.2850,105.3860,68.1954,-270254.117916,4
11,lopho,20,rcluster,-270253.625,BIC,541615.329717,18,2,-270253.6103,-68946.6707,122,540751.2206,540754.6790,541615.3003,105.3996,68.2028,-270253.519114,2
12,lopho,20,rcluster,-270253.625,AICc,540754.708401,18,2,-270253.4932,-68946.6707,122,540750.9864,540754.4448,541615.0661,105.3724,68.4545,-270253.516054,2
13,myria,20,noPart,noPart,noPart,noPart,noPart,0,-125323.3142,-51968.1213,48,250742.6284,250743.3287,251069.9723,72.8082,35.6680,-125323.448542,4
14,myria,20,rcluster,-125312.6640625,AIC,250729.328125,15,5,-125312.6853,-45157.0438,52,250729.3706,250730.1916,251083.9932,71.8427,33.9839,-125312.607392,0
15,myria,20,rcluster,-125320.438476562,BIC,251064.22089,18,2,-125319.9980,-50725.2540,48,250735.9959,250736.6963,251063.3399,71.2098,33.6576,-125319.964638,0
16,myria,20,rcluster,-125312.6640625,AICc,250730.149218,15,5,-125312.6903,-45157.0438,52,250729.3805,250730.2016,251084.0031,71.8492,33.9872,-125312.606930,0
17,lopho,40,noPart,noPart,noPart,noPart,noPart,0,-543571.4611,-156434.6043,122,1087386.9222,1087388.6162,1088337.2044,102.2417,64.5437,-543571.438780,0
18,lopho,40,rcluster,-543554.73828125,AIC,1087363.47656,34,6,-543555.3827,-136477.8974,127,1087364.7655,1087366.6010,1088353.9937,102.4024,64.6869,-543555.357314,0
19,lopho,40,rcluster,-543561.53125,BIC,1088317.34471,38,2,-543562.1569,-149333.6701,122,1087368.3138,1087370.0077,1088318.5960,102.1876,64.5084,-543562.132359,0
20,lopho,40,rcluster,-543554.73828125,AICc,1087365.31215,34,6,-543555.3759,-136477.8974,127,1087364.7518,1087366.5874,1088353.9800,102.4032,64.6879,-543555.350674,0
21,myria,40,noPart,noPart,noPart,noPart,noPart,0,-264842.3546,-118570.9959,48,529780.7092,529781.0311,530145.1673,71.5211,31.9512,-264842.395107,2
22,myria,40,rcluster,-264821.170898438,AIC,529750.341797,33,6,-264821.2488,-106880.8746,54,529750.4976,529750.9043,530160.5130,72.8691,33.2517,-264821.474848,8
23,myria,40,rcluster,-264832.8203125,BIC,530126.098768,38,2,-264832.7404,-113986.0782,48,529761.4809,529761.8028,530125.9390,71.2930,31.9518,-264832.656458,8
24,myria,40,rcluster,-264821.170898438,AICc,529750.748507,33,6,-264821.4731,-106880.8746,54,529750.9462,529751.3529,530160.9616,72.0996,32.3844,-264821.471949,6
25,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-1097814.9423,-326620.5117,122,2195873.8846,2195874.7282,2196908.7923,103.1744,65.3966,-1097815.566433,4
26,lopho,80,rcluster,-1097774.72851562,AIC,2195811.45703,72,8,-1097774.5249,-285286.7045,131,2195811.0499,2195812.0223,2196922.3032,103.4244,65.6090,-1097774.867928,4
27,lopho,80,rcluster,-1097789.34960938,BIC,2196878.57261,75,4,-1097789.0618,-306462.1648,124,2195826.1235,2195826.9950,2196877.9969,103.1345,65.3714,-1097789.539979,4
28,lopho,80,rcluster,-1097774.72851562,AICc,2195812.42942,72,8,-1097774.5252,-285286.7045,131,2195811.0504,2195812.0228,2196922.3037,103.4245,65.6091,-1097774.868136,4
29,myria,80,noPart,noPart,noPart,noPart,noPart,0,-514074.4002,-235332.0763,48,1028244.8005,1028244.9678,1028640.5904,71.6067,32.9645,-514075.009491,2
30,myria,80,rcluster,-514031.87109375,AIC,1028171.74219,74,6,-514031.5287,-211041.7873,54,1028171.0575,1028171.2688,1028616.3211,72.5434,33.6650,-514032.267894,2
31,myria,80,rcluster,-514046.871582031,BIC,1028606.02428,76,4,-514046.2463,-223143.1439,50,1028192.4927,1028192.6741,1028604.7738,71.6669,33.6034,-514046.755130,2
32,myria,80,rcluster,-514031.87109375,AICc,1028171.95355,74,6,-514031.6636,-211041.7873,54,1028171.3273,1028171.5386,1028616.5909,72.6301,33.7741,-514032.288332,0
