,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
1,lopho,10,noPart,noPart,noPart,noPart,noPart,0,-160878.0868,-48286.8684,122,322000.1736,322005.1114,322821.5345,150.1290,NA,-160877.706206,4
2,lopho,10,rcluster,-160876.40625,AIC,321996.8125,8,2,-160874.8323,-45552.7384,122,321993.6645,321998.6023,322815.0254,148.9259,83.5214,-160875.491508,6
3,lopho,10,rcluster,-160878.84375,BIC,322814.315868,9,1,-160877.5909,-48286.8684,121,321997.1819,322002.0386,322811.8103,150.2098,84.5185,-160877.957637,8
4,lopho,10,rcluster,-160876.40625,AICc,322001.750308,8,2,-160874.8323,-45552.7384,122,321993.6645,321998.6023,322815.0254,148.9259,83.5214,-160875.491508,6
5,myria,10,noPart,noPart,noPart,noPart,noPart,0,-54640.6288,-21654.1381,48,109377.2576,109378.8658,109665.1454,53.6015,35.9893,-54641.331024,4
6,myria,10,rcluster,-54640.8354492188,AIC,109377.670898,8,2,-54639.1114,-20792.1959,48,109374.2227,109375.8309,109662.1106,53.5159,35.9518,-54639.224105,2
7,myria,10,rcluster,-54642.25390625,BIC,109660.397979,9,1,-54640.3148,-21654.1381,47,109374.6295,109376.1716,109656.5197,57.8631,41.2052,-54641.693968,14
8,myria,10,rcluster,-54640.8354492188,AICc,109379.279104,8,2,-54639.1108,-20792.1959,48,109374.2215,109375.8297,109662.1094,53.5164,35.9524,-54639.223566,2
9,lopho,20,noPart,noPart,noPart,noPart,noPart,0,-319491.2823,-100457.3766,122,639226.5645,639229.0430,640130.8054,142.7759,71.0491,-319491.529206,4
10,lopho,20,rcluster,-319507.41796875,AIC,639260.835938,17,3,-319485.9954,-93705.2272,123,639217.9908,639220.5101,640129.6435,142.5738,71.5989,-319486.934263,2
11,lopho,20,rcluster,-319508.9140625,BIC,640166.069036,18,2,-319485.8860,-96175.6741,122,639215.7720,639218.2505,640120.0129,142.5306,70.8256,-319486.210356,0
12,lopho,20,rcluster,-319507.41796875,AICc,639263.355264,17,3,-319484.4621,-93705.2272,123,639214.9243,639217.4436,640126.5770,142.4986,70.8004,-319484.814672,0
13,myria,20,noPart,noPart,noPart,noPart,noPart,0,-111893.2658,-46323.3010,48,223882.5315,223883.3246,224203.9480,56.9706,40.0644,-111893.834923,2
14,myria,20,rcluster,-111888.358886719,AIC,223878.717773,16,4,-111888.0683,-41768.6257,51,223878.1367,223879.0314,224219.6416,55.8598,37.8371,-111888.255667,4
15,myria,20,rcluster,-111891.11328125,BIC,224199.643003,18,2,-111890.7554,-43800.0591,48,223877.5109,223878.3040,224198.9273,56.0238,NA,-111890.600047,2
16,myria,20,rcluster,-111888.358886719,AICc,223879.61251,16,4,-111888.0724,-41768.6257,51,223878.1448,223879.0396,224219.6498,55.8808,37.8548,-111888.256235,2
17,lopho,40,noPart,noPart,noPart,noPart,noPart,0,-652650.3189,-216525.8433,122,1305544.6379,1305545.8403,1306536.4864,142.9853,70.8665,-652650.325588,2
18,lopho,40,rcluster,-652632.747070312,AIC,1305519.49414,34,6,-652631.5848,-196587.3646,127,1305517.1696,1305518.4725,1306549.6677,143.1154,70.9499,-652631.594029,0
19,myria,40,noPart,noPart,noPart,noPart,noPart,0,-216757.2621,-92039.8232,48,433610.5241,433610.9407,433962.6608,52.0742,34.7080,-216757.921991,2
20,myria,40,rcluster,-216733.498046875,AIC,433572.996094,34,6,-216730.5893,-80399.9300,53,433567.1786,433567.6857,433955.9961,55.3266,38.0819,-216730.536629,0
21,myria,40,rcluster,-216743.955078125,BIC,433945.382964,37,3,-216741.0541,-86805.4884,49,433580.1082,433580.5421,433939.5810,52.1358,34.9583,-216741.901212,2
22,myria,40,rcluster,-216733.498046875,AICc,433573.503226,34,6,-216730.5606,-80399.9300,53,433567.1211,433567.6282,433955.9386,55.2115,37.9620,-216730.536907,0
23,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-1284780.3755,-436772.9037,122,2569804.7509,2569805.3652,2570878.2468,141.6917,NA,-1284780.137134,0
24,myria,80,noPart,noPart,noPart,noPart,noPart,0,-427419.1543,-192124.1739,48,854934.3086,854934.5177,855319.4319,53.5283,35.4848,-427420.105160,2
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
