,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
1,lopho,10,noPart,noPart,noPart,noPart,noPart,0,-160608.0838,-46247.9904,122,321460.1676,321465.3421,322275.9326,127.7236,62.8255,-160607.986125,2
2,lopho,10,rcluster,-160602.885742188,AIC,321459.771484,4,6,-160602.7819,-39394.5080,127,321459.5638,321465.1742,322308.7618,127.7527,NA,-160602.677893,2
3,lopho,10,rcluster,-160609.359375,BIC,322269.797151,9,1,-160609.3617,-46247.9904,121,321460.7235,321465.8130,322269.8019,127.4346,NA,-160609.219401,0
4,lopho,10,rcluster,-160602.885742188,AICc,321465.381838,4,6,-160602.7818,-39394.5080,127,321459.5637,321465.1740,322308.7617,127.7533,NA,-160602.677845,2
5,myria,10,noPart,noPart,noPart,noPart,noPart,0,-57530.8323,-18618.8337,48,115157.6645,115159.4710,115440.0699,55.4111,23.6281,-57530.765428,0
6,myria,10,rcluster,-57525.1513671875,AIC,115148.302734,7,3,-57525.0814,-16850.2660,49,115148.1629,115150.0453,115436.4517,55.5502,23.7675,-57525.070713,0
7,myria,10,rcluster,-57530.77734375,BIC,115432.076666,9,1,-57530.6571,-18618.8337,47,115155.3142,115157.0463,115431.8362,55.3688,23.6398,-57530.653288,0
8,myria,10,rcluster,-57525.1513671875,AICc,115150.185178,7,3,-57525.0817,-16850.2660,49,115148.1633,115150.0458,115436.4522,55.5543,23.7689,-57525.070906,0
9,lopho,20,noPart,noPart,noPart,noPart,noPart,0,-317043.7581,-95743.7549,122,634331.5161,634334.1238,635229.6210,133.8543,71.5822,-317044.341029,6
10,lopho,20,rcluster,-317032.150390625,AIC,634316.300781,14,5,-317032.0898,-85514.0320,126,634316.1796,634318.9613,635243.7305,134.0904,71.0774,-317032.294589,2
11,lopho,20,rcluster,-317037.078125,BIC,635225.62262,17,3,-317036.7613,-89654.8105,123,634319.5226,634322.1733,635224.9890,135.5709,73.6457,-317037.247194,0
12,lopho,20,rcluster,-317032.150390625,AICc,634319.082528,14,5,-317032.1414,-85514.0320,126,634316.2828,634319.0645,635243.8337,134.4679,71.3407,-317032.257408,4
13,myria,20,noPart,noPart,noPart,noPart,noPart,0,-115253.6980,-37870.2604,48,230603.3960,230604.3359,230916.7369,53.9677,22.3242,-115253.659477,0
14,myria,20,rcluster,-115240.076171875,AIC,230584.152344,14,5,-115240.0374,-33007.5285,52,230584.0748,230585.1770,230923.5274,54.2831,22.4907,-115240.012025,0
15,myria,20,rcluster,-115243.412109375,BIC,230904.693048,17,3,-115243.3633,-34758.1359,49,230584.7265,230585.7057,230904.5953,54.0455,22.3807,-115243.329022,0
16,myria,20,rcluster,-115240.076171875,AICc,230585.254523,14,5,-115240.0880,-33007.5285,52,230584.1759,230585.2781,230923.6286,54.0994,22.4841,-115240.012396,2
17,lopho,40,noPart,noPart,noPart,noPart,noPart,0,-651543.2875,-203346.4840,122,1303330.5751,1303331.8574,1304314.6206,127.7068,NA,-651542.789449,8
18,lopho,40,rcluster,-651516.765625,AIC,1303295.53125,31,9,-651516.6583,-176795.5355,131,1303295.3166,1303296.7948,1304351.9556,130.9313,66.2962,-651516.642036,0
19,lopho,40,rcluster,-651528.369140625,BIC,1304294.8497,37,3,-651528.7751,-193048.3889,123,1303303.5503,1303304.8536,1304295.6617,130.2052,65.4934,-651529.206603,4
20,lopho,40,rcluster,-651517.689453125,AICc,1303298.85711,31,9,-651519.0245,-176316.4772,131,1303300.0490,1303301.5272,1304356.6880,128.1436,NA,-651518.648911,2
21,myria,40,noPart,noPart,noPart,noPart,noPart,0,-236656.2298,-84561.3589,48,473408.4596,473408.9027,473757.6463,53.5671,22.2578,-236656.196764,0
22,myria,40,rcluster,-236630.315917969,AIC,473376.631836,31,9,-236630.2919,-71483.6264,58,473376.5837,473377.2290,473798.5176,53.9079,22.4316,-236630.266711,0
23,myria,40,rcluster,-236642.6171875,BIC,473730.421061,38,2,-236642.5392,-80824.4865,48,473381.0784,473381.5215,473730.2651,53.6071,22.2726,-236642.523648,0
24,myria,40,rcluster,-236630.315917969,AICc,473377.277131,31,9,-236630.3033,-71483.6264,58,473376.6066,473377.2519,473798.5405,53.9167,22.4379,-236630.266373,0
25,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-1276838.8680,-421487.4653,122,2553921.7360,2553922.3778,2554989.9012,129.5310,NA,-1276838.729179,2
26,lopho,80,rcluster,-1276782.19140625,AIC,2553834.38281,69,11,-1276781.9253,-365581.1007,135,2553833.8507,2553834.6362,2555015.8369,130.0106,NA,-1276781.699868,2
27,lopho,80,rcluster,-1276808.23046875,BIC,2554939.38167,77,3,-1276807.6164,-402404.9278,123,2553861.2329,2553861.8852,2554938.1536,129.6084,NA,-1276807.461824,2
28,lopho,80,rcluster,-1276782.56640625,AICc,2553835.91828,69,11,-1276782.2806,-365773.3244,135,2553834.5613,2553835.3468,2555016.5474,130.0201,63.6974,-1276782.293906,0
29,myria,80,noPart,noPart,noPart,noPart,noPart,0,-483069.0404,-184501.2812,48,966234.0808,966234.2943,966618.1995,53.0530,21.6860,-483069.034964,0
