,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
1,lopho,10,noPart,noPart,noPart,noPart,noPart,0,-142468.5548,-35501.4567,122,285181.1096,285187.7129,285967.8249,116.8744,53.0347,-142468.933460,2
2,lopho,10,rcluster,-142465.03125,AIC,285178.0625,7,3,-142466.2697,-32473.2376,124,285180.5394,285187.3631,285980.1517,117.0470,NA,-142466.144084,0
3,lopho,10,rcluster,-142467.9375,BIC,285958.141805,9,1,-142467.1628,-35501.4567,121,285176.3256,285182.8201,285956.5924,115.6066,51.6055,-142467.726662,0
4,lopho,10,rcluster,-142465.03125,AICc,285184.886185,7,3,-142465.7913,-32473.2376,124,285179.5827,285186.4064,285979.1949,117.0470,53.2355,-142466.144693,2
5,myria,10,noPart,noPart,noPart,noPart,noPart,0,-56144.0233,-18513.3378,48,112384.0466,112385.9503,112663.9833,39.9930,26.9250,-56144.287378,4
6,myria,10,rcluster,-56137.83203125,AIC,112373.664062,7,3,-56136.9936,-16325.7583,49,112371.9871,112373.9709,112657.7558,39.6748,25.8188,-56136.958885,2
7,myria,10,rcluster,-56138.833984375,BIC,112653.604649,8,2,-56138.0281,-17135.8021,48,112372.0561,112373.9598,112651.9928,39.7071,NA,-56137.876828,0
8,myria,10,rcluster,-56138.833984375,AICc,112375.571651,8,2,-56138.0284,-17135.8021,48,112372.0568,112373.9605,112651.9935,39.7075,NA,-56137.877074,0
9,lopho,20,noPart,noPart,noPart,noPart,noPart,0,-284420.2853,-74978.2638,122,569084.5706,569087.8413,569955.3654,118.6073,53.9013,-284420.637950,2
10,lopho,20,rcluster,-284412.162109375,AIC,569076.324219,15,5,-284412.0243,-65910.6282,126,569076.0486,569079.5379,569975.3940,118.7105,NA,-284411.570731,8
11,lopho,20,rcluster,-284416.03125,BIC,569946.857282,18,2,-284414.7930,-71122.0589,122,569073.5860,569076.8567,569944.3807,118.4463,54.5844,-284415.371812,0
12,lopho,20,rcluster,-284410.490234375,AICc,569080.581777,14,6,-284409.7704,-64663.4310,128,569075.5409,569079.1422,569989.1617,116.7434,51.7099,-284410.389991,4
13,myria,20,noPart,noPart,noPart,noPart,noPart,0,-109513.7606,-37635.7371,48,219123.5211,219124.5135,219434.2768,40.5569,26.6193,-109514.415016,2
14,myria,20,rcluster,-109501.4765625,AIC,219100.953125,17,3,-109500.5622,-33826.6245,49,219099.1243,219100.1583,219416.3541,40.3712,26.1703,-109500.618340,2
15,myria,20,rcluster,-109503.5546875,BIC,219413.865066,18,2,-109502.6609,-35099.5761,48,219101.3218,219102.3143,219412.0775,40.4129,26.2329,-109503.027107,2
16,myria,20,rcluster,-109501.4765625,AICc,219101.987098,17,3,-109500.5621,-33826.6245,49,219099.1242,219100.1581,219416.3539,40.3712,26.1703,-109500.618247,2
17,lopho,40,noPart,noPart,noPart,noPart,noPart,0,-572581.9476,-160574.3177,122,1145407.8953,1145409.4892,1146365.5544,117.2710,NA,-572581.547856,6
18,lopho,40,rcluster,-572558.87890625,AIC,1145377.75781,31,8,-572558.7955,-137327.9773,130,1145377.5911,1145379.4007,1146398.0475,120.3222,NA,-572558.603243,4
19,lopho,40,rcluster,-572568.93359375,BIC,1146349.37595,37,3,-572568.6970,-151775.7773,123,1145383.3941,1145385.0142,1146348.9028,120.0731,NA,-572568.497236,4
20,lopho,40,rcluster,-572558.87890625,AICc,1145379.56749,31,8,-572559.0207,-137327.9773,130,1145378.0415,1145379.8511,1146398.4979,117.5799,NA,-572558.604472,4
21,myria,40,noPart,noPart,noPart,noPart,noPart,0,-218597.9875,-78266.0633,48,437291.9749,437292.4780,437635.0961,40.2297,NA,-218597.727235,2
22,myria,40,rcluster,-218577.339355469,AIC,437262.678711,34,6,-218575.8300,-67110.9958,54,437259.6601,437260.2958,437645.6714,40.8442,NA,-218575.657768,0
23,myria,40,rcluster,-218582.54296875,BIC,437613.355508,37,3,-218580.7240,-71273.4205,49,437259.4479,437259.9720,437609.7175,40.1374,25.0373,-218580.797595,0
24,myria,40,rcluster,-218577.339355469,AICc,437263.314413,34,6,-218575.8298,-67110.9958,54,437259.6596,437260.2953,437645.6709,40.8440,NA,-218575.657358,0
25,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-1155183.6124,-343791.9939,122,2310611.2248,2310611.9937,2311657.4062,115.0881,NA,-1155183.482582,0
26,lopho,80,rcluster,-1155131.78710938,AIC,2310531.57422,70,10,-1155131.8493,-298210.0103,134,2310531.6986,2310532.6259,2311680.7832,115.2999,NA,-1155131.718736,0
27,lopho,80,rcluster,-1155149.03515625,BIC,2311619.97755,76,4,-1155149.3046,-320774.5207,125,2310548.6092,2310549.4163,2311620.5164,115.0304,NA,-1155148.880083,2
28,lopho,80,rcluster,-1155131.67382812,AICc,2310532.2749,70,10,-1155131.7393,-297259.7180,134,2310531.4786,2310532.4059,2311680.5632,115.2953,NA,-1155131.603856,0
29,myria,80,noPart,noPart,noPart,noPart,noPart,0,-447203.4797,-170237.3430,48,894502.9595,894503.2027,894880.8475,41.5387,26.6777,-447204.018686,0
30,myria,80,rcluster,-447147.293212891,AIC,894412.586426,70,10,-447146.9579,-144303.5130,59,894411.9159,894412.2821,894876.4033,41.8623,26.7415,-447147.033736,0
31,myria,80,rcluster,-447165.0234375,BIC,894813.80758,77,3,-447164.5041,-157644.2162,49,894427.0083,894427.2616,894812.7690,41.7251,26.5884,-447164.673795,0
32,myria,80,rcluster,-447147.363525391,AICc,894413.093264,70,10,-447147.0138,-144361.3591,59,894412.0277,894412.3939,894876.5151,41.8655,26.7120,-447147.085980,0
