,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
1,lopho,10,noPart,noPart,noPart,noPart,noPart,0,-147521.5643,-40037.9114,122,295287.1286,295293.1274,296085.2624,120.7510,NA,-147521.220963,10
2,lopho,10,rcluster,-147526.73828125,AIC,295297.476562,8,2,-147518.9690,-37528.2369,122,295281.9381,295287.9369,296080.0719,120.2686,70.9040,-147519.234135,2
3,lopho,10,rcluster,-147529.140625,BIC,296091.87304,9,1,-147524.4956,-40037.9114,121,295290.9911,295296.8912,296082.5829,120.6158,NA,-147524.375553,6
4,lopho,10,rcluster,-147526.73828125,AICc,295303.475363,8,2,-147518.9690,-37528.2369,122,295281.9381,295287.9369,296080.0719,120.2686,70.9040,-147519.234135,2
5,myria,10,noPart,noPart,noPart,noPart,noPart,0,-59137.0158,-24727.7786,48,118370.0317,118371.4840,118662.7374,64.5456,48.6119,-59137.248509,4
6,myria,10,rcluster,-59135.6640625,AIC,118367.328125,8,2,-59135.4737,-23061.3649,48,118366.9473,118368.3996,118659.6530,64.9801,50.2846,-59135.705109,2
7,myria,10,rcluster,-59137.2890625,BIC,118655.185759,9,1,-59136.7462,-24727.7786,47,118367.4924,118368.8850,118654.1001,64.3329,50.9252,-59137.316817,2
8,myria,10,rcluster,-59135.6640625,AICc,118368.780425,8,2,-59135.6092,-23061.3649,48,118367.2185,118368.6708,118659.9242,64.3542,48.8166,-59135.705478,4
9,lopho,20,noPart,noPart,noPart,noPart,noPart,0,-310840.1636,-94789.3036,122,621924.3272,621926.9845,622820.1559,121.3548,68.3248,-310840.472964,4
10,lopho,20,rcluster,-310830.8203125,AIC,621913.640625,15,5,-310830.4245,-84578.4839,126,621912.8491,621915.6838,622838.0493,121.5293,NA,-310830.251441,4
11,lopho,20,rcluster,-310840.46875,BIC,622811.423409,19,1,-310840.1522,-94789.3036,121,621922.3043,621924.9182,622810.7902,120.9922,NA,-310840.032784,4
12,lopho,20,rcluster,-310830.8203125,AICc,621916.475346,15,5,-310830.5148,-84578.4839,126,621913.0296,621915.8643,622838.2298,121.3437,NA,-310830.208734,6
13,myria,20,noPart,noPart,noPart,noPart,noPart,0,-117387.6855,-50593.5274,48,234871.3709,234872.1236,235195.2820,61.6489,NA,-117386.756287,4
14,myria,20,rcluster,-117381.59375,AIC,234861.1875,17,3,-117381.3836,-45342.2070,49,234860.7672,234861.5513,235191.4264,61.4520,44.7197,-117381.656925,2
15,myria,20,rcluster,-117386.9453125,BIC,235185.053495,19,1,-117387.1339,-50593.5274,47,234868.2679,234868.9897,235185.4308,61.8126,NA,-117386.665734,2
16,myria,20,rcluster,-117382.59765625,AICc,234861.947952,18,2,-117382.8225,-47641.1069,48,234861.6450,234862.3977,235185.5561,61.9996,NA,-117382.328583,2
17,lopho,40,noPart,noPart,noPart,noPart,noPart,0,-611691.9258,-192939.1654,122,1223627.8516,1223629.2142,1224604.5229,119.8113,67.9833,-611691.826981,0
18,lopho,40,rcluster,-611664.46484375,AIC,1223598.92969,29,11,-611664.6269,-163719.7759,135,1223599.2538,1223600.9220,1224679.9967,120.0531,NA,-611664.256243,2
19,lopho,40,rcluster,-611679.016601562,BIC,1224598.71551,36,4,-611678.8981,-181463.7144,124,1223605.7962,1223607.2039,1224598.4786,119.6338,68.0670,-611678.948660,2
20,lopho,40,rcluster,-611664.46484375,AICc,1223600.59787,29,11,-611664.4259,-163719.7759,135,1223598.8519,1223600.5201,1224679.5947,120.0031,68.3241,-611664.579251,2
21,myria,40,noPart,noPart,noPart,noPart,noPart,0,-244526.4685,-110052.0615,48,489148.9370,489149.3009,489507.5344,62.4026,NA,-244526.186720,0
22,myria,40,rcluster,-244508.720703125,AIC,489123.441406,34,6,-244508.6919,-94602.2186,53,489123.3838,489123.8268,489519.3351,62.0622,43.0670,-244508.848606,0
23,myria,40,rcluster,-244514.193359375,BIC,489492.454924,37,3,-244514.2460,-103125.8661,49,489126.4920,489126.8711,489492.5602,61.4683,42.4713,-244514.333151,0
24,myria,40,rcluster,-244508.720703125,AICc,489123.884406,34,6,-244508.5429,-94602.2186,53,489123.0857,489123.5287,489519.0370,62.4287,43.4976,-244508.882020,0
25,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-1193864.8332,-380295.4476,122,2387973.6663,2387974.3803,2389028.8604,119.7647,68.2799,-1193865.313557,2
26,lopho,80,rcluster,-1193811.89355469,AIC,2387895.78711,68,12,-1193811.9335,-326116.3759,136,2387895.8671,2387896.7539,2389072.1491,120.6065,NA,-1193811.796024,2
27,lopho,80,rcluster,-1193834.00292969,BIC,2388988.49826,76,4,-1193833.7471,-358020.7886,124,2387915.4943,2387916.2318,2388987.9867,119.6720,68.1987,-1193833.811994,6
28,lopho,80,rcluster,-1193811.89355469,AICc,2387896.67395,68,12,-1193812.5064,-326116.3759,136,2387897.0129,2387897.8997,2389073.2948,120.1023,68.5510,-1193812.447899,4
29,myria,80,noPart,noPart,noPart,noPart,noPart,0,-485318.0867,-229439.8291,48,970732.1735,970732.3559,971123.8176,61.4667,40.8626,-485318.248740,0
30,myria,80,rcluster,-485282.217773438,AIC,970678.435547,71,9,-485281.1558,-193135.2483,57,970676.3117,970676.5683,971141.3891,62.1626,41.4979,-485281.193201,0
31,myria,80,rcluster,-485295.5625,BIC,971088.928405,77,3,-485294.4219,-212874.2986,49,970686.8439,970687.0340,971086.6473,61.5246,40.9563,-485294.577100,0
32,myria,80,rcluster,-485282.224609375,AICc,970678.705786,71,9,-485281.0761,-193071.7425,57,970676.1522,970676.4088,971141.2297,62.1864,41.5403,-485281.229265,0
