,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
1,lopho,10,noPart,noPart,noPart,noPart,noPart,0,-155242.5560,-50351.5321,122,310729.1120,310733.9101,311553.9064,155.7756,77.3032,-155242.702528,8
2,lopho,10,rcluster,-155239.91015625,AIC,310723.820312,8,2,-155240.4036,-47387.0083,122,310724.8073,310729.6053,311549.6017,151.1130,75.0370,-155240.380970,2
3,lopho,10,rcluster,-155242.53125,BIC,311545.096292,9,1,-155243.1844,-50351.5321,121,310728.3689,310733.0882,311546.4027,151.8022,76.6071,-155243.463222,8
4,lopho,10,rcluster,-155239.91015625,AICc,310728.618394,8,2,-155240.4036,-47387.0083,122,310724.8073,310729.6053,311549.6017,151.1130,75.0370,-155240.380970,2
5,myria,10,noPart,noPart,noPart,noPart,noPart,0,-66818.8102,-25628.3253,48,133733.6204,133734.9788,134029.4896,63.6990,32.7953,-66818.714283,0
6,myria,10,rcluster,-66815.95703125,AIC,133727.914062,8,2,-66815.5533,-24166.2173,48,133727.1065,133728.4649,134022.9757,65.0255,34.6443,-66815.817127,0
7,myria,10,rcluster,-66818.9453125,BIC,134021.59585,9,1,-66818.7969,-25628.3253,47,133731.5938,133732.8963,134021.2990,63.5704,32.5844,-66819.026006,2
8,myria,10,rcluster,-66815.95703125,AICc,133729.272422,8,2,-66815.5533,-24166.2173,48,133727.1066,133728.4649,134022.9757,65.0255,34.6443,-66815.830797,2
9,lopho,20,noPart,noPart,noPart,noPart,noPart,0,-316575.0772,-111634.8936,122,633394.1543,633396.4073,634309.9215,151.9020,74.1734,-316575.265674,6
10,lopho,20,rcluster,-316568.0625,AIC,633380.125,18,2,-316568.1916,-106317.8851,122,633380.3832,633382.6362,634296.1503,151.7738,73.9360,-316568.205862,4
11,lopho,20,rcluster,-316568.0625,BIC,634295.892159,18,2,-316568.3406,-106317.8851,122,633380.6812,633382.9341,634296.4483,151.7678,NA,-316568.095201,0
12,lopho,20,rcluster,-316568.0625,AICc,633382.377984,18,2,-316568.0780,-106317.8851,122,633380.1560,633382.4090,634295.9232,151.8591,74.0083,-316568.094845,2
13,myria,20,noPart,noPart,noPart,noPart,noPart,0,-130951.6697,-52188.0946,48,261999.3393,262000.0412,262326.5767,62.6447,30.5663,-130951.645468,0
14,myria,20,rcluster,-130945.73828125,AIC,261989.476562,17,3,-130945.3904,-47496.2268,49,261988.7808,261989.5121,262322.8357,62.7502,30.6624,-130945.375075,0
15,myria,20,rcluster,-130947.10546875,BIC,262317.448342,18,2,-130946.6575,-49776.2250,48,261989.3149,261990.0168,262316.5523,62.6722,30.5625,-130946.720410,2
16,myria,20,rcluster,-130945.73828125,AICc,261990.207797,17,3,-130945.3882,-47496.2268,49,261988.7764,261989.5076,262322.8313,62.7500,30.6811,-130945.375093,2
17,lopho,40,noPart,noPart,noPart,noPart,noPart,0,-621752.6212,-219888.2869,122,1243749.2423,1243750.4222,1244743.3940,152.1093,76.0518,-621752.545624,0
18,lopho,40,rcluster,-621733.671875,AIC,1243721.34375,34,6,-621732.3336,-196329.4877,127,1243718.6671,1243719.9455,1244753.5627,152.2546,76.1812,-621732.250116,0
19,lopho,40,rcluster,-621738.41796875,BIC,1244725.13636,37,3,-621737.1192,-208344.8309,123,1243720.2385,1243721.4377,1244722.5389,152.0456,75.9662,-621737.035321,0
20,lopho,40,rcluster,-621733.671875,AICc,1243722.62214,34,6,-621732.3272,-196329.4877,127,1243718.6544,1243719.9328,1244753.5500,152.2545,76.1862,-621732.250460,0
21,myria,40,noPart,noPart,noPart,noPart,noPart,0,-260284.1546,-106031.1335,48,520664.3092,520664.6724,521023.0028,61.9832,29.4298,-260284.081770,0
22,myria,40,rcluster,-260258.9765625,AIC,520627.953125,33,7,-260258.8543,-93049.9592,55,520627.7087,520628.1846,521038.7117,62.0371,29.5378,-260258.814268,0
23,myria,40,rcluster,-260274.2890625,BIC,521003.27164,38,2,-260274.1401,-102170.4350,48,520644.2803,520644.6435,521002.9738,61.7777,29.4693,-260274.057385,0
24,myria,40,rcluster,-260258.9765625,AICc,520628.428984,33,7,-260258.8548,-93049.9592,55,520627.7096,520628.1855,521038.7126,62.0268,29.4568,-260258.815566,0
25,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-1239495.6687,-452228.5561,122,2479235.3374,2479235.9282,2480313.5651,151.1772,74.4461,-1239495.619193,0
26,lopho,80,rcluster,-1239447.38183594,AIC,2479156.76367,71,9,-1239446.8870,-402216.7153,131,2479155.7740,2479156.4550,2480313.5431,151.4474,74.4881,-1239446.921608,2
27,lopho,80,rcluster,-1239464.69433594,BIC,2480262.45437,77,3,-1239464.3634,-434343.9181,123,2479174.7268,2479175.3274,2480261.7925,151.1500,NA,-1239463.930873,6
